yyyy-mm-dd hh:mm:ss,DELTA_ENERGY,GRID_ENERGY,CHARGE_LEVEL
2020-06-05 15:15:00,214.26,0.0,7757.640000000001
2020-06-05 15:30:00,460.25999999999993,0.0,8217.900000000001
2020-06-05 15:45:00,92.28000000000003,0.0,8310.180000000002
2020-06-05 16:00:00,194.51999999999998,0.0,8504.700000000003
2020-06-05 16:15:00,157.8,0.0,8662.500000000002
2020-06-05 16:30:00,-30.44999999999999,0.0,8632.050000000001
2020-06-05 16:45:00,-113.37,0.0,8518.68
2020-06-05 17:00:00,-49.980000000000075,0.0,8468.7
2020-06-05 17:15:00,196.38,0.0,8665.08
2020-06-05 17:30:00,147.05999999999995,0.0,8812.14
2020-06-05 17:45:00,135.29999999999995,0.0,8947.439999999999
2020-06-05 18:00:00,34.68000000000001,0.0,8982.119999999999
2020-06-05 18:15:00,-11.760000000000048,0.0,8970.359999999999
2020-06-05 18:30:00,18.359999999999957,0.0,8988.72
2020-06-05 18:45:00,-44.61000000000004,0.0,8944.109999999999
2020-06-05 19:00:00,-191.28000000000003,0.0,8752.829999999998
2020-06-05 19:15:00,-204.09,0.0,8548.739999999998
2020-06-05 19:30:00,-127.38000000000001,0.0,8421.359999999999
2020-06-05 19:45:00,-160.83000000000004,0.0,8260.529999999999
2020-06-05 20:00:00,-125.67000000000002,0.0,8134.859999999999
2020-06-05 20:15:00,-89.37,0.0,8045.489999999999
2020-06-05 20:30:00,-90.96000000000001,0.0,7954.529999999999
2020-06-05 20:45:00,-84.9,0.0,7869.629999999999
2020-06-05 21:00:00,-107.91,0.0,7761.719999999999
2020-06-05 21:15:00,-94.23,0.0,7667.49
2020-06-05 21:30:00,-71.4,0.0,7596.09
2020-06-05 21:45:00,-90.3,0.0,7505.79
2020-06-05 22:00:00,-102.9,0.0,7402.89
2020-06-05 22:15:00,-81.9,0.0,7320.990000000001
2020-06-05 22:30:00,-86.10000000000001,0.0,7234.89
2020-06-05 22:45:00,-94.5,0.0,7140.39
2020-06-05 23:00:00,-101.85000000000001,0.0,7038.54
2020-06-05 23:15:00,-117.60000000000001,0.0,6920.94
2020-06-05 23:30:00,-88.2,0.0,6832.74
2020-06-05 23:45:00,-102.9,0.0,6729.84
2020-06-06 00:00:00,-85.05,0.0,6644.79
2020-06-06 00:15:00,-86.10000000000001,0.0,6558.69
2020-06-06 00:30:00,-57.75,0.0,6500.94
2020-06-06 00:45:00,-48.300000000000004,0.0,6452.639999999999
2020-06-06 01:00:00,-70.35000000000001,0.0,6382.289999999999
2020-06-06 01:15:00,-58.800000000000004,0.0,6323.489999999999
2020-06-06 01:30:00,-48.300000000000004,0.0,6275.189999999999
2020-06-06 01:45:00,-52.5,0.0,6222.689999999999
2020-06-06 02:00:00,-53.550000000000004,0.0,6169.1399999999985
2020-06-06 02:15:00,-27.3,0.0,6141.839999999998
2020-06-06 02:30:00,-36.75,0.0,6105.089999999998
2020-06-06 02:45:00,-29.400000000000002,0.0,6075.689999999999
2020-06-06 03:00:00,-34.65,0.0,6041.039999999999
2020-06-06 03:15:00,-39.9,0.0,6001.139999999999
2020-06-06 03:30:00,-26.25,0.0,5974.889999999999
2020-06-06 03:45:00,-36.75,0.0,5938.139999999999
2020-06-06 04:00:00,-35.7,0.0,5902.44
2020-06-06 04:15:00,-35.7,0.0,5866.74
2020-06-06 04:30:00,-60.870000000000005,0.0,5805.87
2020-06-06 04:45:00,-51.69,0.0,5754.18
2020-06-06 05:00:00,-16.380000000000003,0.0,5737.8
2020-06-06 05:15:00,1.5899999999999963,0.0,5739.39
2020-06-06 05:30:00,12.660000000000004,0.0,5752.05
2020-06-06 05:45:00,31.199999999999996,0.0,5783.25
2020-06-06 06:00:00,58.019999999999996,0.0,5841.27
2020-06-06 06:15:00,83.87999999999998,0.0,5925.150000000001
2020-06-06 06:30:00,116.51999999999998,0.0,6041.67
2020-06-06 06:45:00,137.78999999999996,0.0,6179.46
2020-06-06 07:00:00,170.7,0.0,6350.16
2020-06-06 07:15:00,207.98999999999995,0.0,6558.15
2020-06-06 07:30:00,214.55999999999995,0.0,6772.709999999999
2020-06-06 07:45:00,264.54,0.0,7037.249999999999
2020-06-06 08:00:00,312.15000000000003,0.0,7349.399999999999
2020-06-06 08:15:00,219.42000000000002,0.0,7568.819999999999
2020-06-06 08:30:00,194.13,0.0,7762.949999999999
2020-06-06 08:45:00,428.21999999999997,0.0,8191.169999999999
2020-06-06 09:00:00,345.15,0.0,8536.32
2020-06-06 09:15:00,472.04999999999995,0.0,9008.369999999999
2020-06-06 09:30:00,249.38999999999996,0.0,9257.759999999998
2020-06-06 09:45:00,406.55999999999995,0.0,9664.319999999998
2020-06-06 10:00:00,197.28,0.0,9861.599999999999
2020-06-06 10:15:00,400.16999999999996,0.0,10261.769999999999
2020-06-06 10:30:00,425.15999999999997,0.0,10686.929999999998
2020-06-06 10:45:00,503.4000000000001,0.0,11190.329999999998
2020-06-06 11:00:00,624.93,0.0,11815.259999999998
2020-06-06 11:15:00,481.5899999999999,0.0,12296.849999999999
2020-06-06 11:30:00,372.41999999999996,0.0,12669.269999999999
2020-06-06 11:45:00,264.33,0.0,12933.599999999999
2020-06-06 12:00:00,454.38,0.0,13387.979999999998
2020-06-06 12:15:00,476.28,0.0,13864.259999999998
2020-06-06 12:30:00,508.4699999999999,0.0,14372.729999999998
2020-06-06 12:45:00,569.1599999999999,0.0,14941.889999999998
2020-06-06 13:00:00,622.1999999999999,-58.1100000000024,15000.0
2020-06-06 13:15:00,701.28,0.0,15000.0
2020-06-06 13:30:00,475.9799999999999,0.0,15000.0
2020-06-06 13:45:00,617.16,0.0,15000.0
2020-06-06 14:00:00,356.01,0.0,15000.0
2020-06-06 14:15:00,64.19999999999999,0.0,15000.0
2020-06-06 14:30:00,328.5899999999999,0.0,15000.0
2020-06-06 14:45:00,-125.10000000000005,0.0,14874.9
2020-06-06 15:00:00,28.799999999999955,0.0,14903.699999999999
2020-06-06 15:15:00,428.93999999999994,-96.30000000000109,15000.0
2020-06-06 15:30:00,413.42999999999995,0.0,15000.0
2020-06-06 15:45:00,198.51000000000002,0.0,15000.0
2020-06-06 16:00:00,202.67999999999995,0.0,15000.0
2020-06-06 16:15:00,155.16000000000003,0.0,15000.0
2020-06-06 16:30:00,402.68999999999994,0.0,15000.0
2020-06-06 16:45:00,251.96999999999994,0.0,15000.0
2020-06-06 17:00:00,-2.2500000000000284,0.0,14997.75
2020-06-06 17:15:00,216.48,-2.25,15000.0
2020-06-06 17:30:00,5.309999999999945,0.0,15000.0
2020-06-06 17:45:00,-88.05000000000004,0.0,14911.95
2020-06-06 18:00:00,-112.41,0.0,14799.54
2020-06-06 18:15:00,-147.69,0.0,14651.85
2020-06-06 18:30:00,-164.64000000000001,0.0,14487.210000000001
2020-06-06 18:45:00,-160.59000000000003,0.0,14326.62
2020-06-06 19:00:00,-160.98000000000002,0.0,14165.640000000001
2020-06-06 19:15:00,-247.53,0.0,13918.11
2020-06-06 19:30:00,-202.23000000000002,0.0,13715.880000000001
2020-06-06 19:45:00,-177.93,0.0,13537.95
2020-06-06 20:00:00,-148.26000000000002,0.0,13389.69
2020-06-06 20:15:00,-79.53,0.0,13310.16
2020-06-06 20:30:00,-72.51000000000002,0.0,13237.65
2020-06-06 20:45:00,-86.73,0.0,13150.92
2020-06-06 21:00:00,-84.51,0.0,13066.41
2020-06-06 21:15:00,-104.46000000000001,0.0,12961.95
2020-06-06 21:30:00,-102.9,0.0,12859.050000000001
2020-06-06 21:45:00,-114.45,0.0,12744.6
2020-06-06 22:00:00,-89.25,0.0,12655.35
2020-06-06 22:15:00,-100.80000000000001,0.0,12554.550000000001
2020-06-06 22:30:00,-87.15,0.0,12467.400000000001
2020-06-06 22:45:00,-101.85000000000001,0.0,12365.550000000001
2020-06-06 23:00:00,-86.10000000000001,0.0,12279.45
2020-06-06 23:15:00,-97.65,0.0,12181.800000000001
2020-06-06 23:30:00,-90.3,0.0,12091.500000000002
2020-06-06 23:45:00,-96.60000000000001,0.0,11994.900000000001
2020-06-07 00:00:00,-99.75,0.0,11895.150000000001
2020-06-07 00:15:00,-86.10000000000001,0.0,11809.050000000001
2020-06-07 00:30:00,-67.2,0.0,11741.85
2020-06-07 00:45:00,-64.05,0.0,11677.800000000001
2020-06-07 01:00:00,-78.75,0.0,11599.050000000001
2020-06-07 01:15:00,-53.550000000000004,0.0,11545.500000000002
2020-06-07 01:30:00,-61.95,0.0,11483.550000000001
2020-06-07 01:45:00,-60.900000000000006,0.0,11422.650000000001
2020-06-07 02:00:00,-58.800000000000004,0.0,11363.850000000002
2020-06-07 02:15:00,-37.800000000000004,0.0,11326.050000000003
2020-06-07 02:30:00,-50.400000000000006,0.0,11275.650000000003
2020-06-07 02:45:00,-35.7,0.0,11239.950000000003
2020-06-07 03:00:00,-31.5,0.0,11208.450000000003
2020-06-07 03:15:00,-31.5,0.0,11176.950000000003
2020-06-07 03:30:00,-28.35,0.0,11148.600000000002
2020-06-07 03:45:00,-21.0,0.0,11127.600000000002
2020-06-07 04:00:00,-28.35,0.0,11099.250000000002
2020-06-07 04:15:00,-36.75,0.0,11062.500000000002
2020-06-07 04:30:00,-56.7,0.0,11005.800000000001
2020-06-07 04:45:00,-23.1,0.0,10982.7
2020-06-07 05:00:00,-37.71,0.0,10944.990000000002
2020-06-07 05:15:00,-7.920000000000002,0.0,10937.070000000002
2020-06-07 05:30:00,-5.940000000000005,0.0,10931.130000000001
2020-06-07 05:45:00,-8.550000000000004,0.0,10922.580000000002
2020-06-07 06:00:00,10.590000000000003,0.0,10933.170000000002
2020-06-07 06:15:00,1.1400000000000006,0.0,10934.310000000001
2020-06-07 06:30:00,-16.380000000000003,0.0,10917.930000000002
2020-06-07 06:45:00,-8.760000000000012,0.0,10909.170000000002
2020-06-07 07:00:00,35.24999999999999,0.0,10944.420000000002
2020-06-07 07:15:00,34.23,0.0,10978.650000000001
2020-06-07 07:30:00,1.3499999999999943,0.0,10980.000000000002
2020-06-07 07:45:00,46.64999999999998,0.0,11026.650000000001
2020-06-07 08:00:00,43.25999999999998,0.0,11069.910000000002
2020-06-07 08:15:00,94.88999999999997,0.0,11164.800000000001
2020-06-07 08:30:00,87.23999999999998,0.0,11252.04
2020-06-07 08:45:00,49.769999999999996,0.0,11301.810000000001
2020-06-07 09:00:00,104.45999999999997,0.0,11406.27
2020-06-07 09:15:00,118.46999999999996,0.0,11524.74
2020-06-07 09:30:00,129.9,0.0,11654.64
2020-06-07 09:45:00,76.94999999999996,0.0,11731.59
2020-06-07 10:00:00,33.870000000000005,0.0,11765.460000000001
2020-06-07 10:15:00,29.309999999999974,0.0,11794.77
2020-06-07 10:30:00,-1.4099999999999966,0.0,11793.36
2020-06-07 10:45:00,-28.32000000000002,0.0,11765.04
2020-06-07 11:00:00,71.15999999999998,0.0,11836.2
2020-06-07 11:15:00,108.75000000000001,0.0,11944.95
2020-06-07 11:30:00,234.81000000000003,0.0,12179.76
2020-06-07 11:45:00,236.30999999999997,0.0,12416.07
2020-06-07 12:00:00,399.96000000000004,0.0,12816.029999999999
2020-06-07 12:15:00,393.72,0.0,13209.749999999998
2020-06-07 12:30:00,518.61,0.0,13728.359999999999
2020-06-07 12:45:00,402.6899999999999,0.0,14131.05
2020-06-07 13:00:00,571.4100000000001,0.0,14702.46
2020-06-07 13:15:00,445.35,-297.5400000000009,15000.0
2020-06-07 13:30:00,464.6099999999999,0.0,15000.0
2020-06-07 13:45:00,270.3,0.0,15000.0
2020-06-07 14:00:00,247.41,0.0,15000.0
2020-06-07 14:15:00,77.16,0.0,15000.0
2020-06-07 14:30:00,144.44999999999993,0.0,15000.0
2020-06-07 14:45:00,231.20999999999998,0.0,15000.0
2020-06-07 15:00:00,236.54999999999995,0.0,15000.0
2020-06-07 15:15:00,185.21999999999994,0.0,15000.0
2020-06-07 15:30:00,180.03,0.0,15000.0
2020-06-07 15:45:00,76.94999999999999,0.0,15000.0
2020-06-07 16:00:00,21.569999999999965,0.0,15000.0
2020-06-07 16:15:00,-18.690000000000055,0.0,14981.31
2020-06-07 16:30:00,-58.260000000000005,0.0,14923.05
2020-06-07 16:45:00,-87.39000000000001,0.0,14835.66
2020-06-07 17:00:00,-84.24000000000001,0.0,14751.42
2020-06-07 17:15:00,-52.62000000000002,0.0,14698.8
2020-06-07 17:30:00,-80.39999999999999,0.0,14618.4
2020-06-07 17:45:00,-95.85,0.0,14522.55
2020-06-07 18:00:00,-100.83,0.0,14421.72
2020-06-07 18:15:00,-90.93000000000002,0.0,14330.789999999999
2020-06-07 18:30:00,-118.25999999999999,0.0,14212.529999999999
2020-06-07 18:45:00,-129.48,0.0,14083.05
2020-06-07 19:00:00,-108.9,0.0,13974.15
2020-06-07 19:15:00,-106.20000000000002,0.0,13867.949999999999
2020-06-07 19:30:00,-96.42000000000002,0.0,13771.529999999999
2020-06-07 19:45:00,-109.98000000000002,0.0,13661.55
2020-06-07 20:00:00,-115.11,0.0,13546.439999999999
2020-06-07 20:15:00,-77.37,0.0,13469.069999999998
2020-06-07 20:30:00,-113.91000000000001,0.0,13355.159999999998
2020-06-07 20:45:00,-109.35000000000001,0.0,13245.809999999998
2020-06-07 21:00:00,-78.87,0.0,13166.939999999997
2020-06-07 21:15:00,-81.00000000000001,0.0,13085.939999999997
2020-06-07 21:30:00,-96.60000000000001,0.0,12989.339999999997
2020-06-07 21:45:00,-69.3,0.0,12920.039999999997
2020-06-07 22:00:00,-87.15,0.0,12832.889999999998
2020-06-07 22:15:00,-74.55,0.0,12758.339999999998
2020-06-07 22:30:00,-89.25,0.0,12669.089999999998
2020-06-07 22:45:00,-84.0,0.0,12585.089999999998
2020-06-07 23:00:00,-107.10000000000001,0.0,12477.989999999998
2020-06-07 23:15:00,-84.0,0.0,12393.989999999998
2020-06-07 23:30:00,-87.15,0.0,12306.839999999998
2020-06-07 23:45:00,-77.7,0.0,12229.139999999998
2020-06-08 00:00:00,-81.9,0.0,12147.239999999998
2020-06-08 00:15:00,-63.0,0.0,12084.239999999998
2020-06-08 00:30:00,-27.3,0.0,12056.939999999999
2020-06-08 00:45:00,-47.25,0.0,12009.689999999999
2020-06-08 01:00:00,-45.15,0.0,11964.539999999999
2020-06-08 01:15:00,-40.95,0.0,11923.589999999998
2020-06-08 01:30:00,-42.0,0.0,11881.589999999998
2020-06-08 01:45:00,-30.450000000000003,0.0,11851.139999999998
2020-06-08 02:00:00,-29.400000000000002,0.0,11821.739999999998
2020-06-08 02:15:00,-25.200000000000003,0.0,11796.539999999997
2020-06-08 02:30:00,-36.75,0.0,11759.789999999997
2020-06-08 02:45:00,-27.3,0.0,11732.489999999998
2020-06-08 03:00:00,-30.450000000000003,0.0,11702.039999999997
2020-06-08 03:15:00,-27.3,0.0,11674.739999999998
2020-06-08 03:30:00,-42.0,0.0,11632.739999999998
2020-06-08 03:45:00,-30.450000000000003,0.0,11602.289999999997
2020-06-08 04:00:00,-48.300000000000004,0.0,11553.989999999998
2020-06-08 04:15:00,-46.2,0.0,11507.789999999997
2020-06-08 04:30:00,-73.5,0.0,11434.289999999997
2020-06-08 04:45:00,-64.08,0.0,11370.209999999997
2020-06-08 05:00:00,-51.99000000000001,0.0,11318.219999999998
2020-06-08 05:15:00,-43.620000000000005,0.0,11274.599999999997
2020-06-08 05:30:00,-26.250000000000007,0.0,11248.349999999997
2020-06-08 05:45:00,-54.0,0.0,11194.349999999997
2020-06-08 06:00:00,-49.17000000000003,0.0,11145.179999999997
2020-06-08 06:15:00,-23.22000000000004,0.0,11121.959999999997
2020-06-08 06:30:00,19.559999999999974,0.0,11141.519999999997
2020-06-08 06:45:00,46.23000000000002,0.0,11187.749999999996
2020-06-08 07:00:00,77.30999999999995,0.0,11265.059999999996
2020-06-08 07:15:00,99.81,0.0,11364.869999999995
2020-06-08 07:30:00,110.60999999999996,0.0,11475.479999999996
2020-06-08 07:45:00,135.53999999999996,0.0,11611.019999999997
2020-06-08 08:00:00,181.65,0.0,11792.669999999996
2020-06-08 08:15:00,217.10999999999999,0.0,12009.779999999997
2020-06-08 08:30:00,235.5899999999999,0.0,12245.369999999997
2020-06-08 08:45:00,256.8299999999999,0.0,12502.199999999997
2020-06-08 09:00:00,305.28,0.0,12807.479999999998
2020-06-08 09:15:00,278.52,0.0,13085.999999999998
2020-06-08 09:30:00,336.23999999999995,0.0,13422.239999999998
2020-06-08 09:45:00,370.02000000000004,0.0,13792.259999999998
2020-06-08 10:00:00,430.23,0.0,14222.489999999998
2020-06-08 10:15:00,472.16999999999996,0.0,14694.659999999998
2020-06-08 10:30:00,273.6899999999999,0.0,14968.349999999999
2020-06-08 10:45:00,250.41000000000003,-31.650000000001455,15000.0
2020-06-08 11:00:00,295.74,0.0,15000.0
2020-06-08 11:15:00,310.14,0.0,15000.0
2020-06-08 11:30:00,431.30999999999995,0.0,15000.0
2020-06-08 11:45:00,458.2799999999998,0.0,15000.0
2020-06-08 12:00:00,245.01000000000005,0.0,15000.0
2020-06-08 12:15:00,359.76000000000005,0.0,15000.0
2020-06-08 12:30:00,193.01999999999998,0.0,15000.0
2020-06-08 12:45:00,403.9499999999999,0.0,15000.0
2020-06-08 13:00:00,1.079999999999984,0.0,15000.0
2020-06-08 13:15:00,123.78000000000003,0.0,15000.0
2020-06-08 13:30:00,-30.78000000000003,0.0,14969.22
2020-06-08 13:45:00,-7.32000000000005,0.0,14961.9
2020-06-08 14:00:00,420.74999999999983,-38.100000000000364,15000.0
2020-06-08 14:15:00,149.45999999999998,0.0,15000.0
2020-06-08 14:30:00,273.23999999999984,0.0,15000.0
2020-06-08 14:45:00,344.9399999999999,0.0,15000.0
2020-06-08 15:00:00,250.88999999999993,0.0,15000.0
2020-06-08 15:15:00,-38.97000000000003,0.0,14961.03
2020-06-08 15:30:00,24.92999999999995,0.0,14985.960000000001
2020-06-08 15:45:00,287.4,-14.039999999999054,15000.0
2020-06-08 16:00:00,83.24999999999994,0.0,15000.0
2020-06-08 16:15:00,-88.76999999999998,0.0,14911.23
2020-06-08 16:30:00,-119.97000000000003,0.0,14791.26
2020-06-08 16:45:00,-114.93000000000004,0.0,14676.33
2020-06-08 17:00:00,-184.44000000000003,0.0,14491.89
2020-06-08 17:15:00,-154.65,0.0,14337.24
2020-06-08 17:30:00,-210.24000000000004,0.0,14127.0
2020-06-08 17:45:00,-145.76999999999998,0.0,13981.23
2020-06-08 18:00:00,-58.23000000000002,0.0,13923.0
2020-06-08 18:15:00,-166.14,0.0,13756.86
2020-06-08 18:30:00,-159.51,0.0,13597.35
2020-06-08 18:45:00,-180.66000000000003,0.0,13416.69
2020-06-08 19:00:00,-150.9,0.0,13265.79
2020-06-08 19:15:00,-168.21000000000004,0.0,13097.580000000002
2020-06-08 19:30:00,-112.38000000000002,0.0,12985.200000000003
2020-06-08 19:45:00,-118.68,0.0,12866.520000000002
2020-06-08 20:00:00,-93.12,0.0,12773.400000000001
2020-06-08 20:15:00,-120.75000000000001,0.0,12652.650000000001
2020-06-08 20:30:00,-116.34,0.0,12536.310000000001
2020-06-08 20:45:00,-103.41,0.0,12432.900000000001
2020-06-08 21:00:00,-93.63000000000001,0.0,12339.270000000002
2020-06-08 21:15:00,-96.60000000000001,0.0,12242.670000000002
2020-06-08 21:30:00,-87.15,0.0,12155.520000000002
2020-06-08 21:45:00,-100.80000000000001,0.0,12054.720000000003
2020-06-08 22:00:00,-106.05000000000001,0.0,11948.670000000004
2020-06-08 22:15:00,-74.55,0.0,11874.120000000004
2020-06-08 22:30:00,-69.3,0.0,11804.820000000005
2020-06-08 22:45:00,-85.05,0.0,11719.770000000006
2020-06-08 23:00:00,-114.45,0.0,11605.320000000005
2020-06-08 23:15:00,-107.10000000000001,0.0,11498.220000000005
2020-06-08 23:30:00,-90.3,0.0,11407.920000000006
2020-06-08 23:45:00,-92.4,0.0,11315.520000000006
2020-06-09 00:00:00,-86.10000000000001,0.0,11229.420000000006
2020-06-09 00:15:00,-51.45,0.0,11177.970000000005
2020-06-09 00:30:00,-37.800000000000004,0.0,11140.170000000006
2020-06-09 00:45:00,-39.9,0.0,11100.270000000006
2020-06-09 01:00:00,-57.75,0.0,11042.520000000006
2020-06-09 01:15:00,-44.1,0.0,10998.420000000006
2020-06-09 01:30:00,-38.85,0.0,10959.570000000005
2020-06-09 01:45:00,-25.200000000000003,0.0,10934.370000000004
2020-06-09 02:00:00,-39.9,0.0,10894.470000000005
2020-06-09 02:15:00,-35.7,0.0,10858.770000000004
2020-06-09 02:30:00,-52.5,0.0,10806.270000000004
2020-06-09 02:45:00,-38.85,0.0,10767.420000000004
2020-06-09 03:00:00,-35.7,0.0,10731.720000000003
2020-06-09 03:15:00,-37.800000000000004,0.0,10693.920000000004
2020-06-09 03:30:00,-50.400000000000006,0.0,10643.520000000004
2020-06-09 03:45:00,-44.1,0.0,10599.420000000004
2020-06-09 04:00:00,-53.550000000000004,0.0,10545.870000000004
2020-06-09 04:15:00,-50.400000000000006,0.0,10495.470000000005
2020-06-09 04:30:00,-69.39000000000001,0.0,10426.080000000005
2020-06-09 04:45:00,-54.540000000000006,0.0,10371.540000000005
2020-06-09 05:00:00,-37.230000000000004,0.0,10334.310000000005
2020-06-09 05:15:00,-17.79,0.0,10316.520000000004
2020-06-09 05:30:00,-30.42000000000001,0.0,10286.100000000004
2020-06-09 05:45:00,-18.30000000000001,0.0,10267.800000000005
2020-06-09 06:00:00,-57.540000000000006,0.0,10210.260000000004
2020-06-09 06:15:00,-9.66000000000001,0.0,10200.600000000004
2020-06-09 06:30:00,-0.21000000000000796,0.0,10200.390000000005
2020-06-09 06:45:00,40.589999999999975,0.0,10240.980000000005
2020-06-09 07:00:00,59.15999999999997,0.0,10300.140000000005
2020-06-09 07:15:00,72.20999999999995,0.0,10372.350000000004
2020-06-09 07:30:00,-6.000000000000057,0.0,10366.350000000004
2020-06-09 07:45:00,-35.81999999999999,0.0,10330.530000000004
2020-06-09 08:00:00,66.11999999999998,0.0,10396.650000000005
2020-06-09 08:15:00,135.39,0.0,10532.040000000005
2020-06-09 08:30:00,212.18999999999994,0.0,10744.230000000005
2020-06-09 08:45:00,259.86,0.0,11004.090000000006
2020-06-09 09:00:00,135.63,0.0,11139.720000000005
2020-06-09 09:15:00,9.719999999999914,0.0,11149.440000000004
2020-06-09 09:30:00,51.599999999999966,0.0,11201.040000000005
2020-06-09 09:45:00,80.78999999999996,0.0,11281.830000000005
2020-06-09 10:00:00,180.29999999999993,0.0,11462.130000000005
2020-06-09 10:15:00,232.64999999999992,0.0,11694.780000000004
2020-06-09 10:30:00,469.56000000000006,0.0,12164.340000000004
2020-06-09 10:45:00,487.11,0.0,12651.450000000004
2020-06-09 11:00:00,438.38999999999993,0.0,13089.840000000004
2020-06-09 11:15:00,509.5800000000001,0.0,13599.420000000004
2020-06-09 11:30:00,517.9799999999999,0.0,14117.400000000003
2020-06-09 11:45:00,461.07,0.0,14578.470000000003
2020-06-09 12:00:00,561.45,-421.529999999997,15000.0
2020-06-09 12:15:00,650.49,0.0,15000.0
2020-06-09 12:30:00,621.8700000000001,0.0,15000.0
2020-06-09 12:45:00,647.49,0.0,15000.0
2020-06-09 13:00:00,176.84999999999997,0.0,15000.0
2020-06-09 13:15:00,360.8399999999999,0.0,15000.0
2020-06-09 13:30:00,-167.22000000000006,0.0,14832.78
2020-06-09 13:45:00,-211.04999999999998,0.0,14621.730000000001
2020-06-09 14:00:00,-198.63000000000002,0.0,14423.100000000002
2020-06-09 14:15:00,-159.09000000000003,0.0,14264.010000000002
2020-06-09 14:30:00,-70.05000000000004,0.0,14193.960000000003
2020-06-09 14:45:00,-74.70000000000005,0.0,14119.260000000002
2020-06-09 15:00:00,-34.05000000000001,0.0,14085.210000000003
2020-06-09 15:15:00,-96.89999999999998,0.0,13988.310000000003
2020-06-09 15:30:00,-78.54000000000008,0.0,13909.770000000002
2020-06-09 15:45:00,-27.03000000000003,0.0,13882.740000000002
2020-06-09 16:00:00,-138.57000000000002,0.0,13744.170000000002
2020-06-09 16:15:00,-236.04,0.0,13508.130000000001
2020-06-09 16:30:00,-273.96,0.0,13234.170000000002
2020-06-09 16:45:00,-299.79,0.0,12934.380000000001
2020-06-09 17:00:00,-249.09000000000003,0.0,12685.29
2020-06-09 17:15:00,-244.95,0.0,12440.34
2020-06-09 17:30:00,-230.61,0.0,12209.73
2020-06-09 17:45:00,-219.78000000000003,0.0,11989.949999999999
2020-06-09 18:00:00,-203.16000000000003,0.0,11786.789999999999
2020-06-09 18:15:00,-204.6,0.0,11582.189999999999
2020-06-09 18:30:00,-175.17000000000002,0.0,11407.019999999999
2020-06-09 18:45:00,-145.02000000000004,0.0,11261.999999999998
2020-06-09 19:00:00,-151.35000000000002,0.0,11110.649999999998
2020-06-09 19:15:00,-89.55000000000001,0.0,11021.099999999999
2020-06-09 19:30:00,-139.41000000000003,0.0,10881.689999999999
2020-06-09 19:45:00,-107.1,0.0,10774.589999999998
2020-06-09 20:00:00,-121.77000000000001,0.0,10652.819999999998
2020-06-09 20:15:00,-127.83,0.0,10524.989999999998
2020-06-09 20:30:00,-129.69,0.0,10395.299999999997
2020-06-09 20:45:00,-112.89000000000001,0.0,10282.409999999998
2020-06-09 21:00:00,-105.63000000000001,0.0,10176.779999999999
2020-06-09 21:15:00,-93.06,0.0,10083.72
2020-06-09 21:30:00,-81.63000000000001,0.0,10002.09
2020-06-09 21:45:00,-93.45,0.0,9908.64
2020-06-09 22:00:00,-96.60000000000001,0.0,9812.039999999999
2020-06-09 22:15:00,-82.95,0.0,9729.089999999998
2020-06-09 22:30:00,-79.8,0.0,9649.289999999999
2020-06-09 22:45:00,-101.85000000000001,0.0,9547.439999999999
2020-06-09 23:00:00,-92.4,0.0,9455.039999999999
2020-06-09 23:15:00,-96.60000000000001,0.0,9358.439999999999
2020-06-09 23:30:00,-96.60000000000001,0.0,9261.839999999998
2020-06-09 23:45:00,-76.65,0.0,9185.189999999999
2020-06-10 00:00:00,-80.85000000000001,0.0,9104.339999999998
2020-06-10 00:15:00,-52.5,0.0,9051.839999999998
2020-06-10 00:30:00,-45.15,0.0,9006.689999999999
2020-06-10 00:45:00,-38.85,0.0,8967.839999999998
2020-06-10 01:00:00,-35.7,0.0,8932.139999999998
2020-06-10 01:15:00,-48.300000000000004,0.0,8883.839999999998
2020-06-10 01:30:00,-39.9,0.0,8843.939999999999
2020-06-10 01:45:00,-39.9,0.0,8804.039999999999
2020-06-10 02:00:00,-37.800000000000004,0.0,8766.24
2020-06-10 02:15:00,-35.7,0.0,8730.539999999999
2020-06-10 02:30:00,-48.300000000000004,0.0,8682.24
2020-06-10 02:45:00,-35.7,0.0,8646.539999999999
2020-06-10 03:00:00,-47.25,0.0,8599.289999999999
2020-06-10 03:15:00,-40.95,0.0,8558.339999999998
2020-06-10 03:30:00,-59.85,0.0,8498.489999999998
2020-06-10 03:45:00,-47.25,0.0,8451.239999999998
2020-06-10 04:00:00,-51.45,0.0,8399.789999999997
2020-06-10 04:15:00,-59.85,0.0,8339.939999999997
2020-06-10 04:30:00,-74.13000000000001,0.0,8265.809999999998
2020-06-10 04:45:00,-59.22000000000001,0.0,8206.589999999998
2020-06-10 05:00:00,-42.150000000000006,0.0,8164.439999999999
2020-06-10 05:15:00,-21.450000000000003,0.0,8142.989999999999
2020-06-10 05:30:00,-21.63000000000001,0.0,8121.359999999999
2020-06-10 05:45:00,-50.13,0.0,8071.229999999999
2020-06-10 06:00:00,-76.25999999999999,0.0,7994.969999999998
2020-06-10 06:15:00,-91.98,0.0,7902.989999999999
2020-06-10 06:30:00,-69.66,0.0,7833.329999999999
2020-06-10 06:45:00,-26.370000000000033,0.0,7806.959999999999
2020-06-10 07:00:00,71.21999999999994,0.0,7878.179999999999
